,org_label,text,label
4352,n,Tady Ostrava....Slevy na nic....Jan pár kousků a nic víc....Co s Tím uděláte.....Husu nekomentuji....,0
4353,0,"tak supky dupky, jsem strasne zvedava... :-)",2
4354,0,Až udělaj mekáč v Šumperku tak můžou něco psát! :P,2
4355,n,"Dobrý den, mám od vás ADSL (VDSL) internet 20mbit a jede to sotva 6. Vím že je tam nějaká agregace ale s ní by to mělo jet tak 16 !",0
4356,0,A taky je tam free mobile. Fr už aby to bylo i tady!,2
4357,p,my v Česku ještě krajší - ve středu státní svátek. :-),1
4358,0,dobrý den včera sem vám posílala telefon s názvem restaurace naší oblíbene ..pošlete mi domu voucher ??nebo mi ještě budete volat .???,2
4359,n,ten tvuj první totiž strčil všechny do kapsy...mobil na splátky si může vzít tak maximálně duševně chorý člověk..,0
4360,0,tipuju netradiční příchuť,2
4361,p,"no to je kráááásné :) je vidět, že se má v ZOO dobře... nejde popřát nic jiného než ať to tak vydrží co možná nejdéle ;)",1
4362,0,Jo až já na vás bafnu !!!!!,2
4363,0,Dobré ráno. Prosím o odpověď na mou včerejší otázku. Děkuji,2
4364,0,tady je vrahem Bílek,2
4365,p,"Hezké, originální a jednoduché.. :)).. Like. :))",1
4366,p,Díky moc za rychlou reakci.,1
4367,0,Možná někdo jiný ano.,2
4368,p,"je úžasná,přeji vše nejlepší ;o)",1
4369,n,Snad bude lepši než skořicová ta mi nejela,0
4370,n,souhlas s Martinem. slevomat si zjevně nevidí do úst. Bylo jasně uvedeno...video ne delší než 1 min. A skutečnost...je někde jinde,0
4371,p,:) ♥♥♥:) miluju pejský:)♥♥♥,1
4372,n,"No to nezměnila,ale kamarád,který tam pracuje říkal,že je to horší :)",0
4373,n,Ale ty výsledky tam oni musí vidět na T-mobile ne ?..taky se mi neuložil výsledek :(,0
4374,0,"Mám o2 a chci přejít k Vám,jak to mám udělat?Platí se nějaký poplatek a kolik?",2
4375,n,"no...vzhledem k tomu, že se tahle kačenka zastává O2 snad ve všech větších hádkách mezi zákazníky.....tak bych ji ani nelitoval..",0
4376,0,Proto jsem dnes raději ten internet nevyužívala :-(,2
4377,0,"McDonald's, nějaký kampaňový sendvič se smaženým kuřecím, bude někdy? Zdá se mi, že tenhle sortiment je v poslední době opomíjen.",2
4378,p,"úžasná výstava, velice doporučuji :)",1
4379,0,dvě kofoly na ex .. jo to je pro něco jinýho :D :),2
4380,p,to čtyřjadro je super,1
4381,n,ach jo a já si myslela že jsem byla rychlá :((((((((( ten formulář tam ještě byl,0
4382,p,supeeer! objednávám :),1
4383,p,"krásnej pejsek, moc moc moc",1
4384,n,Jaký nastavený profil??? Proč takové časy proboha??? Normální dle bontonu je čas 8:00h - 21:00h...To nepochopim...,0
4385,0,Frýdek-Místek a Shopping dávno pryč :D v šopinu bylo 13 telefonu frýdek 10 ;),2
4386,n,T-mobile operuje s malou holčičkou coby zastánkyní? Adrianka je komerční tah? :D,0
4387,p,"Vanilková KOFOLA naprosto bezkonkurenční ... Sice trvalo, než jsem ji sehnala, ale stálo to za to ... :))",1
4388,0,Dobrý den teď jsem koukala na Moje O2 a u faktury mám napsáno uhrazeno :-) Děkuji,2
4389,0,bily zuby muzou byt i bez precitliveni..... takze rozhodne beleni zubu!!!! :),2
4390,0,taky bych potřebovala,2
4391,0,"Dobrý den , jaký telefon je lepší rozhoduji se mezi zte scate - sony ericson live díky za radu",2
4392,0,Marcela Šílová: fotky výherců z prodejen...,2
4393,0,"Arpád: To je stejně jako tady 4,90 je cca 119 Kč :)",2
4394,p,"Jéé, dnes jsem konečně vyhrála v aplikaci Mlsný sušeliér a zrovna moje oblíbené hvězdičky, díky moc. :)",1
4395,0,Severní čechy neplánujete,2
4396,0,Kdy budou mláďátka u zeber?,2
4397,0,najde se nějaký sponzor?,2
4398,0,+ mi to nedohledalo historii vyúčtování.,2
4399,p,to by jste mely vy zenske kupovat nam ne?????? :-)))))),1
4400,0,"Prý se dnes měli objevit vánoční tarify a předplacenka bez limitu, stále na to čekáme. KDy to bude? :)",2
4401,0,"skoda jen ze je to jenom zlatokopecka limonada :D pry guave, guarana :D nevim, jestli bych pil kofolu, kdyby nechutnala jako kofola :D",2
4402,p,nejraději chytám od lidí úsměvy a dobrou náladu! a tu se také snažím rozdávat :D,1
4403,0,"To se bude malemu styskat, dikouse nikdy nesmime vynechat ;-)",2
4404,p,...médové.přeji přji dobrou chuť-broučkové roztomilí:-),1
4405,0,"Při minulých přenosech jich taky spousta měla ""pupeční šňůru"" ještě venku, celou obalenou tím granulátem :)",2
4406,n,měl by stát tak 1500Kč maximálně..byl to průser už od začátku..,0
4407,0,nechcete udělat i beyedný :),2
4408,0,"O2 CZ Kdy bude nějaká reakce ohledně dotazů na neúčast v pořadu ""Máte slovo""?",2
4409,n,V reálu to vypadá poněkud jinak no :-D,0
4410,n,"Jo, Telekomunistická ""garance"" - to garantují nejnižší cenu v porovnání s několika vybranými e-shopy :-D",0
4411,p,Mám ho už měsíc doma a jsem s ním nejvíc spokojená :),1
4412,0,"Napadá mě vybudovat tam dřevený chodníček, který by trochu nad zemí, jen položený na nějakých kůlech.",2
4413,0,".....ani si nemusím dávat ruku na srdce, čokoláda nevydrží ani jeden den:-)):-))",2
4414,0,"Dobrý den,potřebuji v telefonu vypnout datové přenosy..stahují se mi pořád nějaká data:-)tel. mám sony erricsson X8 díky:-)",2
4415,0,Bude soutěž i v ČR?,2
4416,n,"jen mlží,oberou Tě jinde",0
4417,0,"to je fakt já mám sms za 1.90,MMS za 5.60,a volání do všech sítí za 5.60,tak a signál všude dostupný,tak kdo je na tom lépe?????",2
4418,p,Taky máme novofundlanďanku - Barunu a ouplně jí takhle vidím .)),1
4419,n,"Konec měsíce sekvapem blíží, nenechte si ujít šanci sežrat to co jsme jinde neprodali.",0
4420,0,kde má tanečníka?:0),2
4421,0,jak mam zjistit identifikacni číslo.díky?,2
4422,0,Jenže to oni sami nevědí...,2
4423,p,"Díky, tak budu doufat, že si ho němci oblíbí :D",1
4424,n,"smlouva nehrozí???? to znamená, že smlouva je hrozba? Ano je! A děkuji, že jste to konečně přiznali",0
4425,0,moje dítě ho má od 5. já dostal svůj v 19 :D,2
4426,0,špíš vypadají jak kdyby čekali na oslabenou obět :o),2
4427,0,Tak jsem chvátala z práce že už tu budou nějaké zprávy o Kačence a nic?Už ji někdo alespoň někde zahlédl?,2
4428,n,"Mam dojem, ze Sandro ma nedostatky v cestine :)",0
4429,0,zas to moc nepřeháněj :-),2
4430,p,"Již minulý týden jsem se stavoval,good idea :)",1
4431,0,Sem psala na milka.cz a prý v dohledný době žádnou soutěž neplánujou,2
4432,0,"Jako obvykle jsem u vytržení z copywritingu. Pane Hvozdecký, vy byste měl psát krátké stati na cvičná témata každý den, deal nedeal!",2
4433,0,"jasně, že Vyskoká u Miskovic Kutná Hora :) hned kousíček je zřícenina Kláštera Belveder :)",2
4434,p,krásné ráno :),1
4435,n,"spíš nic než moc :( moc navoněná a umělá... není nad originál a barborkovou, ale ta už se asi nedá koupit :(",0
4436,0,"Ano, představ si, že občas mu dám kousek čokolády. Předpokládám ale, že ty taky, když píšeš, že chceš dětem udělat radost.",2
4437,p,"neotřelé, má to nápad a vtip :)",1
4438,0,Jasně Petře..my udělam steži 11tis..a ty 24tis.:-D..přemyšlim jestli vubec má cenu hrat tuhle hru,2
4439,n,"Ano, už jsem se o tom docetl na netu, ale mam z toho celkem strach...",0
4440,0,Za chvíly se ti vybije baterka..,2
4441,0,Bral by někdo xxx 788887 ?? Prodávám.,2
4442,0,JÁ !!!!!!jsem mistr světa ČEKÁNÍ na načtení stánky,2
4443,n,"Byli sme na ní, a už vím, proč jen 49 :D",0
4444,0,Mě taky ne,2
4445,n,"O2 CZ: Ale píšete zadarmo... Takže když už NEON máme,tak máme smůlu??? :((",0
4446,n,"palec dolu,.......co třeba udělat akce i v jiných městech?Proč pořád jen Praha?",0
4447,0,tak mi řekněte přesně někdo jak to probíhá když tam dojdu.Díky,2
4448,0,"Paní Renáto, nevěděla jsemže to nejde. ale děkuji.",2
4449,0,měl zůstat v logu,2
4450,0,Podobejte se trochu Francouzům! Buďte první a nenechte si vypálit rybník!,2
4451,0,Dobrý den Vodafone plánujete nějakou akcičku když se blíží ty nefalšovaný VELIKONOCE :D uvítal bych akci z netem děkuji,2
4452,n,"za stovku ale pořídíš jen dva povlaky na zrcádka ale dalších 120,- Kč vyhodíš za poštovné:-(((",0
4453,0,"Sestra už běžela ,přeji štěstí segra to dáš !!!!!!!!!!!!!!!!!!!!",2
4454,0,"Nezáviď tomíku, není co ;)",2
4455,p,"Je vidět, že jsou sloni nejenom chytří, ale veselí a hraví :)))",1
4456,p,"karamel + křupinky, karamel + oříšky.... ňamka, hned bych si dala",1
4457,0,"Přišlo mi, že gibonům dnes chutnalo všechno :-)",2
4458,0,tak to by jste se meli prijet podivat ;),2
4459,0,"dle nápisu na tabuli jde poznat, že žák je ze 4.B což určitě není základní škola a že mu je 18 a více let.",2
4460,0,modrohlavec kofolač,2
4461,n,"Ano, nauč se psát a pak komentuj... Vážně, to je na úrovni tohle to :D",0
4462,0,"by mozna bylo rozumne, vydat nejake oficialni prohlaseni, nez abychom tady patrali, kde co a jak...",2
4463,p,"Diky za informaci...Dival jsem se na podminky teto ceny a uvazek je tam na 12 mesicu,coz se jeste da...;-)",1
4464,p,když ji miluješ není co řešit :),1
4465,0,"Můžete mi poradit, jak mám aplikaci poslat? Nějak se mi nedaří. Díky za radu.",2
4466,0,oka dám 5:2 pro nás Čecháčky..jelikož můj první tip je tu asi 20krát :-D,2
4467,p,"já mám od nich ted nový telefon za 1 kč k prodloužené smlouvě a neměl jsem s nimi nikdy problém,jak to děláte lidičky ?? :)",1
4468,n,Hotaru: tady to někdo nepochopil..,0
4469,p,"Velmi dobrá snídaně,..",1
4470,0,A kdy se bude soutěžit ? :-),2
4471,n,"No jo. Aby to pak nebyla typicka: Nechci slevu zadarmo a v konecnem dusledku jeste zaplati i tu ""slevu"":-D",0
4472,n,"to je úplně na hovno, jak t-mobile tak vpdafon :D",0
4473,0,"Musím si ji šetřit, mám tu jen jednu:-(",2
4474,n,ty už toho napovídaly tolik...že chudák zákazník neví co vybrat,0
4475,p,"jůů, berušková polička.. líbí se mi, posílám paleček :o)",1
4476,p,Jéé taky moc děkuji :),1
4477,0,"já už mám oči pomalu venku z důlků, jak pomáhám tlačit :-) chudinka, jen ať už to má za sebou šikula",2
4478,n,nechtěl bych,0
4479,0,"a to mi tedy vysvětlete kde najdu -skrýt- na uplatněný vouchr, at to hledám jak hledám nikde to nenacházím",2
4480,0,A proč nezavítá Kofola do Las Vegas ? :D xD aby si trochu zahrála :)),2
4481,0,to je jak naše klea :-),2
4482,0,jaká byla ta nápověda omylem jsem to smazal...,2
4483,0,Sundali mě pod stůl na půl hodiny... :-),2
4484,n,"Mobito? To je ten složitý a zdržující paskvil na placení, který bude za chvíli převálcován NFC?",0
4485,n,běž do řiti! :D chodim tam max 1 za týden a to většinou jen na Chickenburger a oni mi ho teď zrušili! :D,0
4486,0,co takový Karlovy Vary ??? :-P,2
4487,0,Kolik člověk skočí tak aby byl vubec v první stovce? Já se motám furt kolem 300-400 a už mi přijde že to je nepřekonatelný:D:)),2
4488,0,chtěla bych se zeptat zda jde kdyz mam cislo u vodafonu a chci prejit k o2 ale chci si ponechat svoje stare cislo?..,2
4489,p,dala bych si:-)),1
4490,0,Nepatří ať si volají o přestávce ale v hodině bych to zakázala.,2
4491,0,4 bigmacy na jedno posezení? žádnej problém :),2
4492,p,V práci jedině kofolu :-),1
4493,p,hned by jsem jela ;D..:)),1
4494,0,"Ještě mi napiště,prosím, kam se napíše to vyznání a jak to zjistíte, že jsem to někomu poslala a kolikrát. Zprávy jsou zkryté,ne?",2
4495,n,"a zdá se že zavládla cenzura, příspěvek byl smazán, tady znovu: https://www.facebook.com/events/407849959270151/permalink/408749042513576/",0
4496,0,Skutecny prinos lidstvu (-:,2
4497,p,nejlepší 8-),1
4498,0,"Nevydržel, na čem bych smažil hry proboha? :D",2
4499,0,Už mám objednáno =),2
4500,0,"Někdy kolem 12-13 let, Nokia 5110 po tátovi, přešel na 3410 :D",2
4501,p,"Ck one zde již 2x kupovaný v testrech 200ml.je neopakovatelná uni sexi vůně,jsem fandou již 15let,smyslnost a krása juj...",1
4502,0,proč jde vidět v aplikaci umístění jen do 14tého místa?,2
4503,0,takový pěkný telefon a už ho někdo uráží,2
4504,0,Špatný střeva.,2
4505,0,"Petr a víc nevím,bohužel. Jen čas kdy jsem volala.",2
4506,p,"mě to taky nepřijde nijak trapné, normální reklama, která určitě zabere",1
4507,p,"jojo, je hezké počasí a ZOO neustále vylepšuje ""reklamu"" takže.. jen tak dál ;)",1
4508,0,já jednu a fialovou . . .moje nej. barva,2
4509,p,opravdu nádherné :-),1
4510,p,"Musím říct, že se na ten Soho grande moc těším:-) Ale ze všeho nejvíce na sýrovou sezónu:) Už aby byla",1
4511,p,"Tak a je to. Po dlouhé době zase ochutnám sushi, už se nemůžu dočkat.",1
4512,p,"Ondro, díky za vstřícný krok. Snad to dopadne a všichni budeme spokojeni.",1
4513,0,dobre odpoledne mužete se podivat na jednu objednavku na pevnou a internet ? dekuji Anna,2
4514,n,"skoda, ze to je jen pro studenty, za rok konec :D",0
4515,0,Hranice na Moravěěěě,2
4516,p,nejkrásnější vůně:)),1
4517,0,"Teď nezbývá nic jiného, než čekat. U nás O2tv také nefunguje - už asi 2 hodiny, vypadá to na větší výpadek.",2
4518,p,to je nejlepší reklama a když už je v televizi tak víme že se blíží vánoce,1
4519,n,"Stárnete tak jako tak,s kosmetikou nebo bez ní,krém jako krém,třeba na boty ty aspoň déle vydrží.",0
4520,n,"hmmm už 3 den se snažím uložit obrázek a dát troufanec na profil,vždy se to sekne a pak zmizí :-(((((",0
4521,0,o půlnoci se končí? :o),2
4522,0,"Neví zde někdo, jak dlouho bude trvat oprava , nejde mi celý den telefon.",2
4523,p,To je milé:) A co na ní pan Sharmy říkal?:),1
4524,0,"Dobrý den, Kdy bývá zúčtovací období minulý měsíc bylo 25.10. tak jsem čekal že zase tak nějak a nic :))",2
4525,0,"hroši, sloni, lední medvědi, vydry, lachtani, tučňáci :))",2
4526,n,"Ale já nemám tarif, já mám kredit, takže je skoro jedno u koho jsem..:/, no uvidíme, myslíš, že mi dneska ještě odepíšou :D",0
4527,n,"A pokud se náhodou ocitnete v platebních potížích, závazek okamžitě předáme exekutorovi!",0
4528,0,hlavně lenošilo ikdyž nevím jestli to bude doslova :),2
4529,0,tak jak to dopadlo???,2
4530,n,nemluvit přiblblym hornouherským nářečím,0
4531,n,tolik lidí? to bych si tam ani v klidu neužil.....,0
4532,p,:-D .. To je hezkýýý! :-D,1
4533,n,"Formulář vyplněn. Případně kontaktuju TP, jako obvykle.. :/",0
4534,p,děkuji za bleskovou odpověď :),1
4535,0,"když je ta fotka malá, tak jsem si myslel, že je plyšová/ý :)",2
4536,0,Angelo (je tam anděl a želé) xD xD xD,2
4537,0,Nic jineho si po ránu nepřeji...,2
4538,n,"kofolu? to ste se moc nepředali, je volný pátek tak slivku ne? :DDD",0
4539,p,Ten si tedy dává do chobůtku :o),1
4540,0,Tak určitě :D,2
4541,0,a když budu mit nový kod tak taky ne?,2
4542,0,tak je fakt ze ja ji využívam jen na vyučtovani většinou a co se týče smsek o sdosažení limitu mi chodej tak tezko rict,2
4543,0,balicky: zato Tobě ty vtipy moc nejdou :),2
4544,0,ani na prstech čtyř ruk :D,2
4545,0,znamky zasadne neolizujem....,2
4546,p,"hm, to je vuněěěěěěěěěěěěěěěěě",1
4547,n,"Zrovna když posílám platby pres internetove bankovnictví a má mi dojít SMSkou potvrzovací kod, díky :/",0
4548,p,Ten jsem v minulosti dostala od mého přítele a opravdu krásně voní :-),1
4549,0,"Mám S3 z volného prodeje,a JB taky nemám. A ani mně to netrápí.",2
4550,p,jj rozhodně :),1
4551,0,Bleskmobil už je na facebooku! Konečně je kam odejít!,2
4552,0,dobry den potreboval bych puk ale nekde sem ho stratil da se zjistit pres net predem dekuju,2
4553,0,"dobrý den, do dnešního dne mi zatím nedošla výhra za tipovací soutěž chocominis.",2
4554,0,"Před Vánocemi se objeví řada sad, tudíž je šance, že i tato :) Sledujte pravidelně eshop.",2
4555,p,miluju vůni versace,1
4556,p,Super fotka..je štěstí je takhle všechny vidět:-),1
4557,0,FB v mobilu nepotřebuju!,2
4558,0,co je to vodičák?,2
4559,p,"už se těším až se také projedu ,je vidět,že slevomat funguje na 1",1
4560,0,já chci taky,2
4561,p,děkuji tobě taky.,1
4562,0,nemyslím že bych si někdy kofolu ohřála... ale zkusit se má téměř všechno... :P :D,2
4563,p,úžasné :) skvělé :),1
4564,0,"Mě nic, protože ji nemám..",2
4565,0,"Dobrý den, budete mít tuhle toaletku? Díky.",2
4566,0,a to se vyplatí :-D,2
4567,0,Je hodně sladká?,2
4568,0,čunik kofík,2
4569,0,V levém dolním rohu je vidět nožička.Komu patří?,2
4570,0,"Dobrý den,chci se zeptat proč taky nenabizite extra vyhody jak o2??",2
4571,n,"No podle toho sdělení, které PR odd. vytvořilo a bezmyšlenkovitě kopírovalo k jakémukoli dotazu. Inu, toi svědčí o mnohém ;-)",0
4572,0,mamííí....ta zebra o tobě řekla že jsi tlustá kráva.....,2
4573,p,jsou nádherné!! :-) Ať se jim daří :-),1
4574,0,že bych tam zajel :(,2
4575,n,"Jsem stejného názoru - že čekal, až všichni usnou. Snažila jsem se vidět nažilo alespoň toho posledního, ale nepovedlo se :-/",0
4576,0,"ještě nezařveme ,,všichni na Petřín..!!,, :)",2
4577,n,no škoda že nevolají mě to by si za rámeček nedali :),0
4578,0,"Dobrý den,zapoměl jsme PIN a 3x jsem ho tam namačkal špatně a potřebuji PUK a papíry jsme nenašli jde stím něco udělat???",2
4579,n,"Škoda slov,na lince nikdy nikdo neví co je pravda a co né a na pobočkách taky jsou totálně mimo ;-)",0
4580,0,a když vydržím nepapat?... :D,2
4581,n,Kdo chce koupí!!! Ostatní ať nechají bez komentu!!!!!,0
4582,n,a muj dotaz jste přehledly nebo je to umysl?,0
4583,n,"@linda vygoogli si me a pak fakeuj ;) jediny kdo si honi ego jsi prave ted ty, ja mam iPhone pro organizaci prace.",0
4584,0,To sou bouráááci....fakt??...jj,2
